id;mpn;name;theme;subtheme;piece_count;retail_price;year_released;retirement_status;weight_kg;dimensions;notes;created_at;updated_at;release_date;retired_year;retired_date;grade_1_value;grade_2_value;grade_3_value;grade_4_value;grade_5_value;prediction_2yr;prediction_5yr;minifig_value;length_cm;width_cm;height_cm;designer;product_hook;description;call_to_action;highlights;seo_title;seo_description;user_id;brand;type;last_valued_at;upc;ean;minifigs_count;availability;age_range;color;character_ip;features;material;grade_1_value_used_low;grade_1_value_used_high;rolling_growth_1yr;rolling_growth_12m
d52c5efb-56f8-4b52-90ac-ef4f44703cb0;21060-1;Himeji Castle;Architecture;Landmark Series;2125;139.99;2023;active;;;;2026-03-07 16:03:12.141055+00;2026-03-10 01:00:19.60002+00;2023-08-01;;;126.39;101.11;82.15;63.2;;200.15;;;;;;Chris McVeigh;History survived the fire and the bombs. Your office, however, won't survive another day of mediocrity without this.;"Stop pretending your workspace looks sophisticated with that coffee-stained coaster. You need the architectural equivalent of a deep breath and a sharp blade. The White Heron Castle is an exercise in restrained power, reimagining the sprawling fortresses of the Hyōgo Prefecture as a masterclass in scale and precision. This isn't just a pile of grey and white plastic; it's a brutalist love letter to Feudal Japan, complete with asymmetric walls and a minimalist interpretation of the surrounding grounds. As you navigate the intricate slopes of the main keep, you'll find a meditative rhythm far removed from the noise of your inbox. It’s elegant, it’s imposing, and it’s the only thing in your room that actually commands respect. Own the landmark that survived earthquakes and ego for centuries, now reimagined for your undisputed viewing pleasure.";Secure your piece of the White Heron before your shelves lose their dignity.;"• Features a modular interior layout showcasing the simplified structural details of the historic keep.
• Includes four buildable cherry trees with pink foliage to capture the seasonal essence of the castle grounds.
• Part of the prestigious Architecture Landmark Series designed for sophisticated display.";LEGO Architecture 21060 Himeji Castle | The White Heron Landmark Series;Build the iconic White Heron with the LEGO Architecture Himeji Castle 21060. This 2125-piece Landmark Series set captures the feudal majesty and intricate asymmetry of Japan’s most famous fortress. A sophisticated display piece for serious collectors and enthusiasts of Japanese history. Shop the active 2023 release at Kuso Oishii for bold builds and brutal clarity.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:19.60002+00;673419374040;5702017417721;0;;;;;;;;;;
f58cc819-1c64-4f1f-8d4e-6944cb78de63;77072-1;Peely Bone;Fortnite;;1414;89.99;2024;retired;;;;2026-03-07 16:03:05.620034+00;2026-03-10 01:00:19.487855+00;2024-10-01;;2026-01-07;69.34;55.47;45.07;34.67;;91.24;104.94;;;;;;"Because nothing says 'collector with taste' like a six-foot-tall undead fruit.
It's time to split.";"Stop settling for shelf filler and embrace the absurdity of a potassium-infused memento mori. This isn't just a banana; it's a half-flayed, skeletal anatomical masterpiece that screams for attention in any serious display. With over 1,400 pieces, Peely Bone strikes that perfect chord between whimsical gaming chaos and sophisticated technical execution. He stands as a towering testament to Fortnite’s most unhinged design choices, complete with his signature Peely Pick Pickaxe and a functional paint launcher. Whether you’re a battle royale veteran or just someone who appreciates a fruit with a death wish, this build commands the room with a menacing, wide-eyed stare. It is tall, it is weird, and it is exactly the kind of conversational hand grenade your collection has been missing. Grow up and get the banana.";Secure this potassium-packed powerhouse before the storm closes in.;"• Features a sophisticated half-banana, half-skeleton anatomical design.
• Includes iconic Peely Pick Pickaxe and paint launcher accessories.
• Massive 1,414-piece build designed for high-impact shelf presence.
• Equipped with movable arms and a display plinth for custom posing.";LEGO Fortnite Peely Bone 77072 | Skeletal Banana Display Set;Own the chaos of the Battle Royale with LEGO Fortnite Peely Bone 77072. A massive 1,414-piece skeletal banana build featuring the Peely Pick Pickaxe and paint launcher. Perfect for adult collectors and gaming enthusiasts seeking a high-detail display piece from the 2024 Fortnite wave. High-end design meets gaming legend. Grab yours before it retires in 2026.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:19.487855+00;673419390699;5702017591001;0;;;;;;;;;;
25881037-91d1-48d1-baaa-0f413e24705b;75397-1;Jabba's Sail Barge;Star Wars;Ultimate Collector Series;3942;429.99;2024;active;;;;2026-03-07 16:02:44.962732+00;2026-03-10 01:00:19.760737+00;2024-10-03;;;394.99;315.99;256.74;197.5;;609.53;;282.6;;;;Cesar Soares;"Tatooine’s finest floating death trap. 
Size matters when you’re building an empire.";"Stop pretending you have space for another display—you’ll make room for this. This isn’t a playset for children; it’s a sprawling, nearly 4,000-piece masterclass in the Ultimate Collector Series line. Cesar Soares has captured the bloated, golden-brown opulence of the Khetanna with a precision that demands respect and a shelf deep enough to handle its ego. Between the folding side panels and the meticulously detailed interior, this is the definitive monument to Tatooine’s most infamous crime lord. It’s heavy, it’s expensive, and it’s retiring, which means every moment you spend debating the price is a moment you’re letting a future investment slip through your fingers. If you’re serious about the Outer Rim, you don’t just watch the scene—you own the damn boat.";Secure the barge before the Sarlacc claims your seat.;"• Unrivalled UCS-scale detail featuring folding side panels and a fully realised interior deck.
• Massive 3,942-piece build designed by Cesar Soares for serious adult collectors.
• Includes 11 diverse minifigures to recreate the iconic Return of the Jedi execution scene.
• A centerpiece-calibre model with a rapidly approaching retirement date.";LEGO Star Wars Jabba's Sail Barge 75397 UCS - Retiring Collector Set;Own the definitive Star Wars UCS Jabba's Sail Barge (75397). With 3,942 pieces and 11 minifigures, this retiring Lego set is a must-have for serious collectors. Shop now before it's gone.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:19.760737+00;673419390781;5702017590202;11;;;;;;;;;;
1f747ff9-11ef-43be-9561-557ae05c4c82;40798-1;Red Panda Mei;BrickHeadz;Disney;121;9.99;2025;retired;;;;2026-03-07 16:03:16.598123+00;2026-03-10 01:00:19.709201+00;2025-02-01;;2025-12-26;11.42;9.14;7.42;5.71;;16.09;22.56;;;;;;"Channel your inner chaos with the fluffiest liability in the Disney Pixar universe.
Control is overrated; being a giant Red Panda is a lifestyle choice.";Stop pretending you have it all under control. We both know that when the emotions hit, you turn into a giant, fluffy liability. This BrickHeadz rendition of Mei captures that chaotic energy perfectly, rendering the Disney Pixar Turning Red protagonist in her towering, russet-furred glory. It is a masterclass in compact design, translating the sheer volume of a red panda into the signature blocky aesthetic without losing the oversized tail or those judging, expressive eyes. Whether you are dealing with teenage angst or just need a splash of vibrant crimson to break up the monotonous grey of your UCS starships, this piece commands attention. It is a small, sharp reminder that suppressing your inner beast is a fool’s errand, so you might as well give it a permanent spot on the shelf.;Add this eight-foot-tall red fluff-ball to your display before the transformation ends.;"• Compact 121-piece build capturing Mei’s iconic transformation.
• Distinctive BrickHeadz silhouette featuring the massive tail and signature reddish-brown ears.
• An essential 2025 release for Disney Pixar collectors and Turning Red fans.
• Official LEGO BrickHeadz set 40798 designed for ultimate shelf presence.";LEGO 40798 Red Panda Mei BrickHeadz | Disney Turning Red Collectible;Embrace the fluff with the LEGO BrickHeadz Red Panda Mei (40798). This 121-piece Turning Red build captures the vibrant energy and iconic tail of Mei’s transformation. A must-have Disney collectible released in 2025, perfect for fans of Pixar’s coming-of-age hit. Secure this limited-time BrickHeadz before it retires. Sharp, witty, and essential for your display.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:19.709201+00;673419408776;5702017830537;0;;;;;;;;;;
c05db3a4-f1f0-4c0d-8ba9-6e9f381ac061;60391-1;Demolition Site;City;Construction;235;44.99;2023;retired;;;;2026-03-07 16:02:20.630158+00;2026-03-10 01:00:19.540476+00;2023-06-01;;2025-12-01;47.39;37.91;30.8;23.7;;62.36;71.73;15.16;;;;;"Tear it down and start again.
Because sometimes, the only thing more satisfying than building is the demolition.";"Stop pretending you’re too old to enjoy watching things fall apart. The City Demolition Site is a masterclass in controlled chaos, designed for the collector who understands that half the fun of building is the inevitable destruction that follows. This isn't just a pile of bricks; it's a structural hit job waiting to happen. Featuring a wrecking ball crane that actually delivers on its promise and a heavy-duty transporter to haul away the evidence, it captures the raw, gritty energy of a site in its final hours. You get a crew of four specialists who look like they haven’t seen a day off in a decade, ready to swing, smash, and clear. It’s loud, it’s messy, and it’s the only way to make room for your next obsession. Move fast, or someone else will bulldoze your chance.";Add this wrecking crew to your urban landscape before they level the place.;"• Features a functional wrecking ball crane and a heavy-duty transporter rig.
• Includes a crew of 4 specialized construction minifigures for site operations.
• Captures the gritty aesthetic of the 2023 City Construction subtheme.
• A retired 235-piece set that delivers massive display presence through destruction.";LEGO City Demolition Site 60391 | Retired 2023 Construction Set;Own the chaos with the retired LEGO City Demolition Site 60391. Featuring a wrecking ball crane, transport truck, and 4 minifigures, this 2023 set is a must-have for construction collectors. Demolish the mundane and add a touch of urban grit to your display before this retired 235-piece set disappears for good. High-quality retired LEGO City sets available at Kuso Oishii.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:19.540476+00;673419375238;5702017416465;4;;;;;;;;;;
72e8e759-af19-4571-a407-e1dd4e693469;75583-1;Minions & Gru's Family Mansion;Minions;Despicable Me 4;868;89.99;2024;retired;;;;2026-03-07 16:01:31.659701+00;2026-03-10 01:00:19.820967+00;2024-05-01;;2025-10-01;86.89;69.51;56.48;43.45;;122.17;170.32;;;;;;"Because every self-respecting super-villain needs a home base that looks as sharp as their wardrobe.
This is Gru’s legacy, built one brick at a time.";"Stop pretending you aren't a fan of cinematic villainy and embrace the glorious architectural chaos of set 75583-1. This isn't some generic suburban dollhouse; it is the definitive brick-built monument to Gru’s domestic evolution, balancing high-altitude laboratory vibes with the domestic absurdity of a super-villain's family life. From the iconic silhouette of the mansion to the contrast of the bright, candy-coloured treehouse nearby, the display Presence here is surprisingly sophisticated for a theme featuring yellow henchmen. You are getting the full Despicable Me 4 ensemble, capturing a moment in time before this set vanished into the retirement vault. It is a dense, detailed build that serves as a reminder that even the world’s most ambitious antagonists need a place to park the jet and tuck in the kids. If your shelf is lacking a touch of calculated madness, this is the cure.";Secure the master plan and add this retired fortress to your display today.;"• Features the iconic mansion and the vibrant, contrasting kids' treehouse accessory build.
• Includes a comprehensive lineup of 6 Minifigures from the Despicable Me 4 cinematic era.
• A substantial 868-piece build that captures the architectural identity of the Gru estate.
• Officially retired status makes this a limited-run piece for serious animation collectors.";LEGO 75583-1 Minions & Gru's Family Mansion | Retired Despicable Me 4 Set;Own the retired LEGO Minions & Gru's Family Mansion (75583-1). This 868-piece Despicable Me 4 set features 6 minifigures and the iconic villainous estate. Retired as of October 2025, this is a must-have for serious collectors and fans of the franchise. Grab this piece of cinematic history at Kuso Oishii before it disappears for good.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:19.820967+00;673419391115;5702017591490;6;;;;;;;;;;
af9fe70d-7286-4e81-bd28-c48d62a98379;40775-1;Mini Knights Castle;Promotional;Gift with Purchase;590;;2025;retired;;;;2026-03-07 16:02:26.72407+00;2026-03-10 01:00:20.103115+00;2025-11-22;;2025-11-23;14.21;11.37;9.24;7.11;;18.7;21.51;;;;;;Small enough to hide from your partner, sharp enough to dominate your desk. One piece of advice: don't blink, or it's gone.;"Stop lying to yourself; you know the massive flagship builds are a nightmare to dust. This Mini Knights Castle is the antidote to shelf-space anxiety, offering a masterclass in scale that proves size is irrelevant when the design is this tight. It captures the jagged, formidable spirit of the classic era without demanding you renovate your living room. You get a condensed fortress that looks like it belongs on the desk of a high-ranking commander rather than in a playroom. It is a sharp, sophisticated nod to the golden age of siege warfare, delivered with a precision that makes standard builds look bloated. This isn't just a set; it is a tactical display piece for the collector who values restraint as much as power. Ownership signifies you were in the right place at the right time before the gates shut for good.";Secure this piece of Castle history before it vanishes into the archives forever.;"• Compact 590-piece architecture perfect for executive desk display.
• Includes 2 exclusive minifigures to defend the micro-scale battlements.
• Released and retired in 2025 as a strictly limited promotional GWP.
• Captures the iconic aesthetic of the Castle theme in a refined footprint.";LEGO 40775 Mini Knights Castle - Retired 2025 Promotional GWP | Kuso Oishii;Own the retired 2025 LEGO Mini Knights Castle 40775. This exclusive 590-piece Gift with Purchase (GWP) features 2 minifigures and a highly detailed micro-fortress. A must-have for serious LEGO Castle collectors, this promotional set is now retired and increasingly rare. Shop the Mini Knights Castle at Kuso Oishii for authentic sets and fast shipping.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:20.103115+00;;;0;;18+;;;;;;;;
be37f3d3-59b4-445e-8c12-8fffd9aca58f;11039-1;Creative Food Friends;Classic;;150;8.99;2025;active;;;;2026-03-07 16:03:40.770101+00;2026-03-10 01:00:19.652223+00;2025-01-01;;;7.89;6.31;5.13;3.95;;11.78;13;;;;;;"Because your collection is starving for some personality.
A 150-piece buffet of beautifully built bad decisions.";"Let’s be honest: your display shelf is looking a bit too serious. It’s time to inject some high-calorie chaos with a set that understands your late-night cravings better than your delivery app does. This isn't just a collection of plastic bricks; it’s a masterclass in minimalist design that turns 150 pieces into a buffet of inanimate icons. Whether you’re building a burger with more personality than your ex or a slice of pizza that won't give you heartburn, these builds are designed to stand out. It’s compact, clever, and frankly, a hell of a lot more interesting than another grey spaceship. You’re a collector who appreciates the art of the build, and there’s something undeniably satisfying about a brick-built taco that actually looks good enough to bite. Don't overthink it; just build it.";Grab yours before this snack disappears forever.;"• 150 pieces of vibrant culinary brilliance.
• Limited-time 2025 release already headed for retirement.
• Classic series versatility for the creative purist.
• Compact shelf-filler that packs a massive punch of colour.";LEGO 11039 Creative Food Friends | 150 Piece Classic Set | Retiring 2025;Shop LEGO Classic 11039 Creative Food Friends at Kuso Oishii. This 150-piece 2025 release features iconic food builds. Retiring soon—get yours before it’s gone.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:19.652223+00;673419407083;5702017822204;0;;;;;;;;;;
3ffaafde-8826-413f-b4de-b9a0db756d4b;40728-1;Brite Bomber;BrickHeadz;Fortnite;151;;2024;retired;;;;2026-03-07 16:02:42.420233+00;2026-03-10 01:00:19.933497+00;2024-10-01;;2024-10-07;10.79;8.63;7.01;5.4;;18.34;19.68;;;;;;"Sunsets, rainbows, and a total lack of mercy.
The rarest drop in the lobby just hit your desk.";"Some things are too bright to stay on shelves forever, and the Brite Bomber is the ultimate proof. This isn't just a blocky tribute to a Fortnite icon; it’s a masterclass in pink-hued aesthetic dominance. Released as a fleeting limited-time offer, this BrickHeadz build captures that signature sunshine-pumping attitude with surgical precision, down to the trademark goggles and rainbow-splashed torso. It carries the weight of a legendary outfit that’s survived more Storm circles than you’ve had hot dinners. Because it retired almost as fast as it landed, owning this isn't just about the build—it’s about the flex. It’s loud, it’s vibrant, and it’s arguably the most charismatic 151 pieces of plastic you’ll ever shove onto your display shelf. Stop staring and start claiming.";Secure this piece of Fortnite history before it vanishes for good.;"• Limited edition promotional release from the 2024 Fortnite wave.
• Authentic details including the iconic pink hair and tactical goggles.
• Compact 151-piece build designed for high-impact display.
• Fully retired status makes this a critical acquisition for completionists.";LEGO 40728-1 Brite Bomber BrickHeadz | Retired Fortnite Collector Set;Grab the retired LEGO Fortnite Brite Bomber BrickHeadz 40728-1. Featuring iconic pink hair and goggles, this 151-piece collector's set is a must-have for Fortnite fans and BrickHeadz enthusiasts alike. Released in 2024 and now retired, it's a rare piece of gaming history. Shop the vault at Kuso Oishii for authentic LEGO sets and fast shipping. Don't miss out on this legendary skin.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:19.933497+00;673419393959;5702017598741;1;;;;;;;;;;
2bc08813-877d-472c-86c8-af3d58b396b4;40530-1;Jane Goodall Tribute;Promotional;Gift with Purchase;275;;2022;retired;;;;2026-03-07 16:02:29.149005+00;2026-03-10 01:00:19.876419+00;2022-03-03;;2022-03-15;39.49;31.59;25.67;19.75;;55.32;63.17;3.89;;;;;"Because your collection needs a touch of intellectual authority and fewer caped idiots.
Scientifically accurate, ecologically conscious, and strictly for the grown-ups.";"Stop pretend-playing as some nameless hero and pay respects to a woman who actually looked a chimpanzee in the eye and didn't blink. The Jane Goodall Tribute is a masterclass in atmospheric vignettes, capturing the dense, verdant humidity of Gombe Stream National Park with a sophistication rarely seen in promotional releases. This isn't just another shelf-cluttering giveaway; it is a tactical display piece for the collector who values intellectual substance over mindless plastic volume. You aren't just buying bricks; you are acquiring a curated moment in scientific history, rendered in a lush palette of greens and browns that demands a prominent spot in your study. It is understated, intelligent, and frankly, far more interesting than whatever neon-coloured nonsense the neighbours are collecting. Own the legacy, or keep scrolling and settle for mediocrity.";Secure this piece of conservation history before it vanishes into the canopy for good.;"• Features a highly detailed Jane Goodall minifigure for the serious portrait collector.
• Includes three distinct chimpanzee figures to complete the Gombe Stream research aesthetic.
• Lush jungle diorama build that serves as a sophisticated desktop or shelf centerpiece.
• Limited-run Gift with Purchase set released and retired within the same month.";LEGO 40530 Jane Goodall Tribute | Retired 2022 GWP Minifigure Set;Shop the retired LEGO 40530 Jane Goodall Tribute set. A rare 2022 Gift with Purchase featuring an exclusive Jane Goodall minifigure and chimpanzees. Perfect for adult collectors.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:19.876419+00;673419359610;5702017164045;1;;;;;;;;;;
4aa6de3b-d769-4366-ae5f-d6add8e14718;31162-1;Cute Bunny;Creator;3 in 1;326;17.99;2025;active;;;;2026-03-07 16:01:34.088151+00;2026-03-10 01:00:20.050204+00;2025-01-01;;;15.79;12.63;10.26;7.9;;22.74;24;;;;;;Mother Nature is indecisive. This 3-in-1 rebuildable menace is the cure.;"Don’t let the name deceive you; this isn't some bargain-bin plushie for the unimaginative. The LEGO Creator 31162 Cute Bunny is a masterclass in modular evolution, designed for the collector who demands more than just a static trophy on the shelf. One moment you’re admiring the twitching nose and poseable ears of a woodland herbivore, and the next, you’ve dismantled its DNA to forge a striking Cockatoo or a sleek White Seal. It’s a triple-threat of engineering that fits perfectly into the gaps of a sophisticated display, proving that 326 pieces can work significantly harder than a thousand-piece monolith. Whether it's perched on your mahogany desk or reigning over a minimalist bookshelf, this set delivers a sharp, clean aesthetic that refuses to be ignored. It’s compact, clever, and unapologetically versatile.";Grab this shapeshifting beast before the rest of the burrow finds out.;"• Engineered with a 3-in-1 system to transition between a Bunny, Cockatoo, and White Seal.
• Features tactile articulation in the ears, limbs, and neck for dynamic display positioning.
• Includes high-contrast white and pastel elements that pop against any collector's backdrop.
• A dense 326-piece build that offers three distinct mechanical experiences in one box.";LEGO 31162 Cute Bunny 3-in-1 Creator Set | Kuso Oishii;Shop the LEGO Creator 31162 Cute Bunny 3-in-1 set at Kuso Oishii. Build a poseable bunny, cockatoo, or white seal with this 326-piece 2025 release. Perfect for collectors who value modularity and sleek design. Active retirement status, authentic LEGO 3-in-1 Creator theme. Superior display presence for adult fans of LEGO.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:20.050204+00;673419407151;5702017822372;0;;;;;;;;;;
33e49d7f-844b-4860-a386-877aa16579be;31140-1;Magical Unicorn;Creator;3 in 1;145;8.99;2023;active;;;;2026-03-07 16:01:41.178361+00;2026-03-10 01:00:19.990218+00;2023-03-01;;;7.89;6.31;5.13;3.95;;11.38;12;;;;;George Gilliatt, Matthew Ashton, Irma Svenningsson;"Because your workspace is depressing and could use a mythical upgrade.
Three builds, one golden horn, zero excuses.";"Forget the sparkles and rainbows for a second; consider the sheer flex of owning a creature that technically does not exist. The LEGO Creator 31140 Magical Unicorn is not just a desk ornament; it is a triple-threat display piece for the collector who appreciates clean lines and mythical symmetry. Whether you prefer the classic golden-horned beast, a poised seahorse, or a rhythmic peacock, this set offers a masterclass in minimalist design without the hefty price tag of a modular build. It is small, sharp, and serves as a subtle reminder that your imagination is likely more interesting than your spreadsheet. At 145 pieces, it is a quick palate cleanser for the serious builder who needs a break from the thousand-piece slog but still demands a finished product that looks lethal on a shelf.";Grab this versatile icon and claim your small slice of mythical perfection.;"• 3-in-1 build functionality featuring a unicorn, seahorse, or peacock.
• Stands over 13cm tall for a compact yet striking display presence.
• Posable limbs and features allowing for custom shelf staging.
• Released in 2023 as part of the versatile Creator 3-in-1 range.";LEGO 31140 Magical Unicorn | 3-in-1 Creator Set | Kuso Oishii;Shop the LEGO Creator 31140 Magical Unicorn. A 145-piece 3-in-1 set featuring a unicorn, seahorse, and peacock build. Perfect for collectors seeking compact, posable display pieces from the 2023 Creator line. British English service, fast shipping, and collector-grade packaging. Build your myth today.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:19.990218+00;673419374866;5702017415932;0;;;;;;;;;;
77a43a46-4e95-481c-ad85-df84736e2380;21261-1;The Wolf Stronghold;Minecraft;Minifig-scale;312;29.99;2024;retired;;;;2026-03-07 16:03:21.836067+00;2026-03-10 01:00:20.1579+00;2024-06-01;;2025-11-23;29.16;23.33;18.95;14.58;;42.68;57.31;;;;;;Tame the wild or get eaten by it. Your choice.;"Stop pretending you’re safe in a dirt hut. The Wolf Stronghold is the architectural middle finger to every Skeleton archer that thinks it has your number. This isn't just a pile of 312 bricks; it’s a brutalist monument to overworld dominance featuring a massive wolf head that doubles as your primary base of operations. You get the tactical advantage of a fully equipped crafting station and the psychological warfare of a fortress that looks like it’s ready to bite back. Whether you’re domesticating the local fauna or fending off a double-Skeleton raid, this set provides the kind of structural integrity and aesthetic menace that separates the serious collectors from the casual clickers. It’s loud, it’s sharp, and it’s the only way to properly claim your territory in the biome.";Add this tactical fortress to your collection before it disappears into the void.;"• Features a massive wolf-head entrance with customisable expressions for domestic or hostile vibes.
• Includes a Wolf Tamer minifigure and two Skeletons equipped with enchanted bows for high-stakes combat.
• Complete interior setup including a crafting table, furnace, and a chest full of essential supplies.
• Compact 312-piece build that packs a punch as both a display piece and a functional play set.";LEGO 21261 Minecraft The Wolf Stronghold - Kuso Oishii;Secure the LEGO Minecraft Wolf Stronghold (21261). A 312-piece fortress featuring a Wolf Tamer, Skeletons, and a customisable wolf-head base. Shop at Kuso Oishii today.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:20.1579+00;673419388559;5702017583372;3;;;;;;;;;;
3fcfa788-893e-4e8a-9659-85121f0396bf;col084;Lady Liberty Statue;;;;;;active;;;;2026-03-07 16:01:51.19672+00;2026-03-10 01:00:22.990194+00;;;;12.43;;;;;;;;;;;;"Give us your tired, your poor, and your shelf space. 
This is the only lady in New York worth your undivided attention.";"Some people travel to New York to stand in the cold and stare at a giant copper French gift; you have the sense to bring the icon directly to your display shelf. Representing the pinnacle of the Collectible Minifigure Series 6, the Lady Liberty Statue (col084) isn't just a piece of plastic; she’s a monumental flex of mid-century design and patriotic fervour. Draped in that unmistakable sand-green hue and clutching her torch of enlightenment, this minifigure captures the silent, stoic authority of the real deal without the annoying tourists or the ferry ride. Whether you are completing a series or just appreciate a woman with a crown and a massive flame, this is the definitive version of the American dream in pocket-sized form. It’s class, history, and a bit of a middle finger to mediocrity.";Secure this green goddess for your collection before she disappears.;"• Official LEGO Collectible Minifigures Series 6 release.
• Stunning and rare sand-green monochromatic aesthetic.
• Includes the iconic spiked crown and torch accessories.
• Essential centerpiece for any serious CMF completionist.";LEGO col084 Lady Liberty Statue | Series 6 Collectible Minifigure;Shop the LEGO Lady Liberty Statue (col084) from Collectible Minifigures Series 6. This sand-green masterpiece is a must-have for serious collectors. Featuring the iconic torch and crown, this retired icon brings a monumental sense of history to your LEGO display. Secure your piece of the American dream at Kuso Oishii, where we treat your collection with the respect it deserves.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Minifig;2026-03-10 01:00:22.990194+00;;;;;;;;;;;;;
0258deca-b175-449b-a9d6-ae2a5006e7d4;76419-1;Hogwarts Castle and Grounds;Harry Potter;;2660;149.99;2023;active;;;;2026-03-07 16:02:44.491816+00;2026-03-10 01:00:20.21969+00;2023-09-01;;;134.29;107.43;87.29;67.15;;204.27;225;;;;;;Scale is everything. Stop compromising your shelf space and start dominating it.;"Stop pretending you have the floor space for that six-thousand-piece monstrosity and embrace the sophisticated brutality of the scale model. This isn’t a plaything; it’s a masterclass in architectural distillation. Representing the entire Hogwarts Castle and its rugged grounds, this set captures the jagged cliffs, the Durmstrang Ship lurking in the Black Lake, and the hidden chambers beneath the floorboards with obsessive detail. It is a dense, heavy slab of Victorian Gothic magic that looks better on a mahogany desk than it does in a playroom. You’re getting the complete silhouette of the most famous school in fiction without needing to renovate your spare bedroom. It’s retiring soon, and once it’s gone, the aftermarket price will be nothing short of daylight robbery. Own the legend, minus the clutter.";Secure your piece of the Wizarding World before it vanishes for good.;"• Features the iconic Durmstrang Ship, Beauxbatons Carriage, and Whomping Willow.
• Includes an exclusive gold-coloured Hogwarts architect statue minifigure.
• Detailed interior vignettes including the Chamber of Secrets and Potions Classroom.
• Architectural scale design ensures a premium display presence for adult collectors.";LEGO 76419 Hogwarts Castle and Grounds | Retiring Harry Potter Set;Shop the LEGO 76419 Hogwarts Castle and Grounds at Kuso Oishii. A masterpiece for adult Harry Potter collectors featuring 2660 pieces and an exclusive architect minifigure. Retiring soon—get this architectural scale model before it hits the vaulted prices of the secondary market. Fast shipping for serious collectors.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:20.21969+00;673419375863;5702017413228;1;;;;;;;;;;
ab4a2358-20b4-4389-a36a-2519476f3853;75682-1;Elphaba & Glinda Figures;Wicked;Part One;558;49.99;2024;active;;;;2026-03-07 16:03:30.172596+00;2026-03-10 01:00:20.276682+00;2024-10-01;;;43.44;34.75;28.24;21.72;;61.92;;;;;;David Guedes;Pink meets green in a crash of ego and emerald. Stop humming the soundtrack and start building the rivalry.;"Forget the stage; your shelf is the new Emerald City. This isn't just a build; it’s a masterclass in contrasting aesthetics designed by David Guedes. You’re balancing Glinda’s unapologetic, pink-washed vanity against Elphaba’s sharp, emerald defiance. It is visual poetry for the collector who understands that popular isn’t always right, but it sure looks good under spotlight. These brick-built figures capture the tension of Oz with a sculptural elegance that transcends the source material. Whether you’re here for the cinematic hype or the structural brilliance of the Wicked universe, this set demands a prominent position in your display. It’s a sophisticated tribute to an unlikely alliance, rendered with a level of detail that makes traditional minifigures look like mere rehearsals. Own the narrative before the production ends.";Secure the defying duo before the curtain falls on 2024.;"• Features the iconic duo Elphaba and Glinda in high-detail brick-built form.
• Expertly designed by David Guedes for the Wicked Part One subtheme.
• A substantial 558-piece build that offers a unique display presence.
• Captures the distinct personalities of the witches through sophisticated design.";LEGO Wicked 75682 Elphaba & Glinda Figures | Retiring Set | Kuso Oishii;Shop the LEGO Wicked 75682 Elphaba & Glinda Figures. Featuring 558 pieces and a stunning design by David Guedes, this Part One set is retiring soon. Perfect for adult collectors and fans of the Oz universe, these brick-built figures offer premium display value. Get yours at Kuso Oishii before they disappear.;464736d3-8ea2-45a9-9f90-95938d172080;LEGO;Set;2026-03-10 01:00:20.276682+00;673419401210;5702017758138;2;;;;;;;;;;
